profile_id,candidate_id,design_id,design_index,activity_pair,activity,partner_activity,topology,distance_a,doping,angle_deg,variant_id,selected_method,adsorption_energy_ev,activation_metric_ev,reaction_energy_ev,scan_energy_range_ev,frame_count,converged_frames,score,max_force_ev_per_a
c78f0cb3_catalase,c78f0cb3,x41,41,Catalase + Glutathione Peroxidase,Catalase,Glutathione Peroxidase,independent separated,13.0,NS,75,x41_separated_d13.0_ns_a75,First pass,1.2609819735337169,2.550663298819927,2.550663298819927,2.550663298819927,5,5,0.7690774546335157,0.049681428230567
c78f0cb3_glutathione_peroxidase,c78f0cb3,x41,41,Catalase + Glutathione Peroxidase,Glutathione Peroxidase,Catalase,independent separated,13.0,NS,75,x41_separated_d13.0_ns_a75,GFN2 deep,1.2519155384311489,0.0,-3.229893429092044,3.229893429092044,5,5,0.7690774546335157,0.049681428230567
d0e763c5_glutathione_peroxidase,d0e763c5,x41,41,Glutathione Peroxidase + Peroxidase,Glutathione Peroxidase,Peroxidase,independent adjacent,9.2,S,75,x41_adjacent_d9.2_s_a75,GFN2 extended,2.73246002243377,0.5772380900780263,-0.0524570871730247,1.9660438548735328,5,5,0.7599777551105995,0.0499766469419764
d0e763c5_peroxidase,d0e763c5,x41,41,Glutathione Peroxidase + Peroxidase,Peroxidase,Glutathione Peroxidase,independent adjacent,9.2,S,75,x41_adjacent_d9.2_s_a75,GFN2 deep,1.0121149420047004,0.0,-4.194571181262745,4.194571181262745,5,5,0.7599777551105995,0.0499766469419764
debc04c4_catalase,debc04c4,x41,41,Catalase + Peroxidase,Catalase,Peroxidase,independent separated,13.0,NS,75,x41_separated_d13.0_ns_a75,First pass,1.260981973531898,2.5506632902770434,2.5506632902770434,2.5506632902770434,5,5,0.7690774546335157,0.049681428230567
debc04c4_peroxidase,debc04c4,x41,41,Catalase + Peroxidase,Peroxidase,Catalase,independent separated,13.0,NS,75,x41_separated_d13.0_ns_a75,First pass,0.9417529278011898,0.0,-4.73729039791715,4.73729039791715,5,5,0.7690774546335157,0.049681428230567
e079d280_catalase,e079d280,x41,41,Catalase + Glutathione Peroxidase,Catalase,Glutathione Peroxidase,independent separated,13.0,NS,75,x41_separated_d13.0_ns_a75,First pass,1.2612552370653702,2.5299080665595284,2.5299080665595284,2.5299080665595284,5,5,0.7704636814974029,0.0481189856776892
e6496c02_oxidase,e6496c02,x41,41,Oxidase + Peroxidase,Oxidase,Peroxidase,independent adjacent,9.2,S,75,x41_adjacent_d9.2_s_a75,First pass,-1.2712159495758897,0.5434619387451676,0.5434619387451676,0.5980960682527439,5,5,0.7657665859456679,0.0429944463632323
e6496c02_peroxidase,e6496c02,x41,41,Oxidase + Peroxidase,Peroxidase,Oxidase,independent adjacent,9.2,S,75,x41_adjacent_d9.2_s_a75,GFN2 deep,1.0123198905498612,0.0,-4.185701865626015,4.185701865626015,5,5,0.7657665859456679,0.0429944463632323
ea2c7ef2_catalase,ea2c7ef2,x41,41,Catalase + Peroxidase,Catalase,Peroxidase,independent adjacent,9.2,S,75,x41_adjacent_d9.2_s_a75,GFN2 deep,0.5569621442220978,1.6791791231617026,1.6791791231617026,2.3202058101055627,5,5,0.7743119086692003,0.0470246973007603
ea2c7ef2_peroxidase,ea2c7ef2,x41,41,Catalase + Peroxidase,Peroxidase,Catalase,independent adjacent,9.2,S,75,x41_adjacent_d9.2_s_a75,GFN2 deep,1.5628362170095895,0.9024411945697466,-2.53580242603266,3.4382436206024067,5,5,0.7743119086692003,0.0470246973007603
ebe06968_catalase,ebe06968,x41,41,Catalase + Glutathione Peroxidase,Catalase,Glutathione Peroxidase,independent adjacent,9.2,S,75,x41_adjacent_d9.2_s_a75,GFN2 deep,0.556962144221643,1.6791549096064955,1.6791549096064955,2.3201853387695337,5,5,0.7743119086692003,0.0470246973007603
ebe06968_glutathione_peroxidase,ebe06968,x41,41,Catalase + Glutathione Peroxidase,Glutathione Peroxidase,Catalase,independent adjacent,9.2,S,75,x41_adjacent_d9.2_s_a75,GFN2 deep,1.687260507881092,3.2791850743415125,0.6177924040957805,3.808393454897669,5,5,0.7743119086692003,0.0470246973007603
ecd634a6_glucose_oxidase,ecd634a6,x41,41,Glucose Oxidase + Peroxidase,Glucose Oxidase,Peroxidase,independent separated,13.0,NS,75,x41_separated_d13.0_ns_a75,GFN2 deep,0.3229150772692719,0.0,-2.130815877704663,2.9260387314088803,5,5,0.7749791981106524,0.0284339402505746
ecd634a6_peroxidase,ecd634a6,x41,41,Glucose Oxidase + Peroxidase,Peroxidase,Glucose Oxidase,independent separated,13.0,NS,75,x41_separated_d13.0_ns_a75,GFN2 deep,0.2636476618258712,1.136319864662255,-3.147186664718447,4.283506529380702,5,5,0.7749791981106524,0.0284339402505746
efb03ea5_glutathione_peroxidase,efb03ea5,x41,41,Glutathione Peroxidase + Oxidase,Glutathione Peroxidase,Oxidase,independent separated,13.0,NS,75,x41_separated_d13.0_ns_a75,GFN2 deep,1.881934096435998,2.9637538856140964,2.9637538856140964,4.147389568242943,5,5,0.7637667729725313,0.0486460535658956
efb03ea5_oxidase,efb03ea5,x41,41,Glutathione Peroxidase + Oxidase,Oxidase,Glutathione Peroxidase,independent separated,13.0,NS,75,x41_separated_d13.0_ns_a75,First pass,-0.7815190994742807,0.0,-0.160244550414518,0.5309595221319796,5,5,0.7637667729725313,0.0486460535658956
f596df19_oxidase,f596df19,x41,41,Oxidase + Peroxidase,Oxidase,Peroxidase,independent separated,13.0,NS,75,x41_separated_d13.0_ns_a75,GFN2 deep,-1.2847378541032413,0.0,-0.9344236798115162,1.213463027076159,5,5,0.7650262739638519,0.0457985069050329
f596df19_peroxidase,f596df19,x41,41,Oxidase + Peroxidase,Peroxidase,Oxidase,independent separated,13.0,NS,75,x41_separated_d13.0_ns_a75,First pass,0.9414589923671884,0.0,-4.738417538183512,4.738417538183512,5,5,0.7650262739638519,0.0457985069050329
f7e729b9_glucose_oxidase,f7e729b9,x41,41,Glucose Oxidase + Glutathione Peroxidase,Glucose Oxidase,Glutathione Peroxidase,independent separated,13.0,NS,75,x41_separated_d13.0_ns_a75,GFN2 deep,-0.095170543159611,0.0213857469288996,-0.4525453959759034,1.9432583800535213,5,5,0.7702526600943473,0.0451732091218029
f7e729b9_glutathione_peroxidase,f7e729b9,x41,41,Glucose Oxidase + Glutathione Peroxidase,Glutathione Peroxidase,Glucose Oxidase,independent separated,13.0,NS,75,x41_separated_d13.0_ns_a75,GFN2 deep,1.7837310195800455,4.061868393539953,2.5958666340929994,4.311674976844188,5,5,0.7702526600943473,0.0451732091218029
0d586dda_oxidase,0d586dda,x42,42,Oxidase + Peroxidase,Oxidase,Peroxidase,bridged,8.0,S,105,x42_bridged_d8.0_s_a105,GFN2 deep,-1.7595071115683822,0.0,-3.321483816215732,3.534633004387615,5,5,0.6920198607720043,0.0398119889690761
0d586dda_peroxidase,0d586dda,x42,42,Oxidase + Peroxidase,Peroxidase,Oxidase,bridged,8.0,S,105,x42_bridged_d8.0_s_a105,GFN2 deep,-0.1435463311890998,0.6889416796902879,-2.167130861048463,2.856072540738751,5,5,0.6920198607720043,0.0398119889690761
33f5090f_oxidase,33f5090f,x42,42,Oxidase + Peroxidase,Oxidase,Peroxidase,bridged,8.0,S,105,x42_bridged_d8.0_s_a105,GFN2 deep,-1.0949931633140295,0.0,-4.716654503707105,4.837510191397996,5,5,0.7045941570891534,0.0439805318631572
33f5090f_peroxidase,33f5090f,x42,42,Oxidase + Peroxidase,Peroxidase,Oxidase,bridged,8.0,S,105,x42_bridged_d8.0_s_a105,GFN2 deep,0.4310017359321136,0.1811884987700978,-5.013506284986761,5.194694783756859,5,5,0.7045941570891534,0.0439805318631572
65f1b705_catalase,65f1b705,x42,42,Catalase + Peroxidase,Catalase,Peroxidase,independent adjacent,9.8,NS,105,x42_adjacent_d9.8_ns_a105,GFN2 deep,0.4081156865211142,2.7172579456942003,2.7172579456942003,2.7172579456942003,5,5,0.7790927424633873,0.0470047496629781
65f1b705_peroxidase,65f1b705,x42,42,Catalase + Peroxidase,Peroxidase,Catalase,independent adjacent,9.8,NS,105,x42_adjacent_d9.8_ns_a105,GFN2 deep,0.9437311232336468,0.3642252362856197,-3.001400532272328,3.365625768557948,5,5,0.7790927424633873,0.0470047496629781
99c9e8a3_catalase,99c9e8a3,x42,42,Catalase + Oxidase,Catalase,Oxidase,independent adjacent,9.8,NS,105,x42_adjacent_d9.8_ns_a105,GFN2 deep,0.4081156865224784,2.7172579209177457,2.7172579209177457,2.7172579209177457,5,5,0.7790927424633873,0.0470047496629781
99c9e8a3_oxidase,99c9e8a3,x42,42,Catalase + Oxidase,Oxidase,Catalase,independent adjacent,9.8,NS,105,x42_adjacent_d9.8_ns_a105,First pass,-0.3976328278226901,0.0,-0.5725955769739812,0.7168063811577667,5,5,0.7790927424633873,0.0470047496629781
d55d440b_catalase,d55d440b,x42,42,Catalase + Peroxidase,Catalase,Peroxidase,bridged,8.0,S,105,x42_bridged_d8.0_s_a105,First pass,0.389821455210722,2.353571458002989,2.353571458002989,2.353571458002989,5,5,0.7516357841298118,0.0495819472946746
d55d440b_peroxidase,d55d440b,x42,42,Catalase + Peroxidase,Peroxidase,Catalase,bridged,8.0,S,105,x42_bridged_d8.0_s_a105,GFN2 deep,-0.5456388948159656,0.0,-1.6612251603182813,1.6612251603182813,5,5,0.7516357841298118,0.0495819472946746
dadedca1_catalase,dadedca1,x42,42,Catalase + Oxidase,Catalase,Oxidase,bridged,8.0,S,105,x42_bridged_d8.0_s_a105,First pass,0.389821455208903,2.3568092457499006,2.3568092457499006,2.3568092457499006,5,5,0.7516357841298118,0.0495819472946746
dadedca1_oxidase,dadedca1,x42,42,Catalase + Oxidase,Oxidase,Catalase,bridged,8.0,S,105,x42_bridged_d8.0_s_a105,GFN2 deep,-1.974860245540185,0.0,-4.476895402517584,4.624904730443632,5,5,0.7516357841298118,0.0495819472946746
3861fc30_oxidase,3861fc30,x45,45,Oxidase + Peroxidase,Oxidase,Peroxidase,independent adjacent,7.0,S,45,x45_adjacent_d7.0_s_a45,First pass,-1.37173307807916,0.0,-3.4506541453561117,3.748060153209281,5,5,0.7561832827557883,0.0403781848725311
3861fc30_peroxidase,3861fc30,x45,45,Oxidase + Peroxidase,Peroxidase,Oxidase,independent adjacent,7.0,S,45,x45_adjacent_d7.0_s_a45,GFN2 deep,0.9295208413486762,1.2577958771157682,-1.611737956056004,2.869533833171772,5,5,0.7561832827557883,0.0403781848725311
83fb28e5_oxidase,83fb28e5,x45,45,Oxidase + Peroxidase,Oxidase,Peroxidase,independent adjacent,7.0,S,45,x45_adjacent_d7.0_s_a45,GFN2 deep,-1.3422955515934518,0.0,-1.791203268139725,2.110863292201429,5,5,0.7220162759491427,0.048711806983356
83fb28e5_peroxidase,83fb28e5,x45,45,Oxidase + Peroxidase,Peroxidase,Oxidase,independent adjacent,7.0,S,45,x45_adjacent_d7.0_s_a45,First pass,0.4998069702014618,1.1257570965640298,1.1257570965640298,1.1257570965640298,5,5,0.7220162759491427,0.048711806983356
287b9237_catalase,287b9237,x46,46,Catalase + Oxidase,Catalase,Oxidase,bridged,6.2,S,75,x46_bridged_d6.2_s_a75,First pass,0.5219053398116102,2.400673571608422,2.400673571608422,2.400673571608422,5,5,0.7603654832184418,0.0495877286054424
287b9237_oxidase,287b9237,x46,46,Catalase + Oxidase,Oxidase,Catalase,bridged,6.2,S,75,x46_bridged_d6.2_s_a75,First pass,-1.684972845072025,0.0,-0.1015644814042389,0.4699250574440157,5,5,0.7603654832184418,0.0495877286054424
40f61d8b_catalase,40f61d8b,x46,46,Catalase + Oxidase,Catalase,Oxidase,bridged,6.2,S,75,x46_bridged_d6.2_s_a75,First pass,0.5117220410272694,2.434001075802371,2.434001075802371,2.434001075802371,5,5,0.7673686233128572,0.0373336937494809
40f61d8b_oxidase,40f61d8b,x46,46,Catalase + Oxidase,Oxidase,Catalase,bridged,6.2,S,75,x46_bridged_d6.2_s_a75,GFN2 deep,-2.0598739562574337,0.0,-3.198980079048852,3.6387796153185263,5,5,0.7673686233128572,0.0373336937494809
59ee06a3_catalase,59ee06a3,x46,46,Catalase + Peroxidase,Catalase,Peroxidase,bridged,6.2,S,75,x46_bridged_d6.2_s_a75,First pass,0.5117220410290884,2.433799307923437,2.433799307923437,2.433799307923437,5,5,0.7673686233128572,0.0373336937494809
59ee06a3_peroxidase,59ee06a3,x46,46,Catalase + Peroxidase,Peroxidase,Catalase,bridged,6.2,S,75,x46_bridged_d6.2_s_a75,GFN2 extended,-0.9113497879884562,0.0,-0.0305684936765828,1.4214542444915423,5,5,0.7673686233128572,0.0373336937494809
5bfbeee7_catalase,5bfbeee7,x46,46,Catalase + Peroxidase,Catalase,Peroxidase,bridged,6.2,S,75,x46_bridged_d6.2_s_a75,First pass,0.5219053398161577,2.400673546045254,2.400673546045254,2.400673546045254,5,5,0.7603654832184418,0.0495877286054424
5bfbeee7_peroxidase,5bfbeee7,x46,46,Catalase + Peroxidase,Peroxidase,Catalase,bridged,6.2,S,75,x46_bridged_d6.2_s_a75,GFN2 deep,0.8394608176436122,0.8565901489819225,-2.3638292972227646,3.220419446204687,5,5,0.7603654832184418,0.0495877286054424
820735e7_oxidase,820735e7,x46,46,Oxidase + Peroxidase,Oxidase,Peroxidase,bridged,6.2,S,75,x46_bridged_d6.2_s_a75,First pass,-1.648869798335454,0.0,-4.249867374433961,4.531467859836994,5,5,0.7321054053549264,0.0403821900654531
820735e7_peroxidase,820735e7,x46,46,Oxidase + Peroxidase,Peroxidase,Oxidase,bridged,6.2,S,75,x46_bridged_d6.2_s_a75,First pass,1.4695527672943172,2.1239903965779376,2.1239903965779376,2.1530180167910657,5,5,0.7321054053549264,0.0403821900654531
c583be02_oxidase,c583be02,x46,46,Oxidase + Peroxidase,Oxidase,Peroxidase,bridged,6.2,S,75,x46_bridged_d6.2_s_a75,GFN2 deep,-1.8563063657720704,0.0,-1.2610871946135376,1.3969765889360133,5,5,0.7359768148366754,0.0255910626519686
c583be02_peroxidase,c583be02,x46,46,Oxidase + Peroxidase,Peroxidase,Oxidase,bridged,6.2,S,75,x46_bridged_d6.2_s_a75,GFN2 deep,-0.1435243720029575,0.0,-2.013319267476618,2.013319267476618,5,5,0.7359768148366754,0.0255910626519686
183f4719_glucose_oxidase,183f4719,x57,57,Glucose Oxidase + Oxidase,Glucose Oxidase,Oxidase,independent separated,13.0,NS,105,x57_separated_d13.0_ns_a105,GFN2 deep,-0.029151367714121,1.1454532701714015,-4.56566538821653,5.711118658387932,5,5,0.7755321343862964,0.0476588256651756
183f4719_oxidase,183f4719,x57,57,Glucose Oxidase + Oxidase,Oxidase,Glucose Oxidase,independent separated,13.0,NS,105,x57_separated_d13.0_ns_a105,First pass,-1.2177098831270996,0.5311219190002703,0.5311219190002703,0.8025130712003374,5,5,0.7755321343862964,0.0476588256651756
1faba8f9_glutathione_peroxidase,1faba8f9,x57,57,Glutathione Peroxidase + Oxidase,Glutathione Peroxidase,Oxidase,independent separated,13.0,NS,105,x57_separated_d13.0_ns_a105,GFN2 deep,2.742991900490779,5.473378493240489,1.999734902050477,7.557868212727044,5,5,0.7639553804448931,0.0418420560274848
1faba8f9_oxidase,1faba8f9,x57,57,Glutathione Peroxidase + Oxidase,Oxidase,Glutathione Peroxidase,independent separated,13.0,NS,105,x57_separated_d13.0_ns_a105,First pass,-1.2173546462040576,0.5288532888444024,0.5288532888444024,0.7988473510081349,5,5,0.7639553804448931,0.0418420560274848
2270131c_catalase,2270131c,x57,57,Catalase + Glutathione Peroxidase,Catalase,Glutathione Peroxidase,independent separated,13.0,NS,105,x57_separated_d13.0_ns_a105,First pass,0.7954041775140013,0.3236594523309577,-0.1217218313581725,0.4453812836891302,5,5,0.7659347915988732,0.0253217251348609
2270131c_glutathione_peroxidase,2270131c,x57,57,Catalase + Glutathione Peroxidase,Glutathione Peroxidase,Catalase,independent separated,13.0,NS,105,x57_separated_d13.0_ns_a105,GFN1 extended,2.1516338836413524,1.9902879647015648,1.0289445241578503,4.875284048075628,5,5,0.7659347915988732,0.0253217251348609
31967c28_glucose_oxidase,31967c28,x57,57,Glucose Oxidase + Peroxidase,Glucose Oxidase,Peroxidase,independent separated,13.0,NS,105,x57_separated_d13.0_ns_a105,First pass,-0.3463260641003671,1.809600120886444,-1.274743915344061,3.914524655337118,5,5,0.7676261857102435,0.0426801136596372
31967c28_peroxidase,31967c28,x57,57,Glucose Oxidase + Peroxidase,Peroxidase,Glucose Oxidase,independent separated,13.0,NS,105,x57_separated_d13.0_ns_a105,First pass,0.8090207944524082,0.0,-1.3777272890192762,1.3777272890192762,5,5,0.7676261857102435,0.0426801136596372
43609ae6_catalase,43609ae6,x57,57,Catalase + Oxidase,Catalase,Oxidase,independent separated,13.0,NS,105,x57_separated_d13.0_ns_a105,First pass,0.7950717952937794,1.3643639053329937,1.3643639053329937,2.4493281332188417,5,5,0.7684131655527409,0.0387284543338939
43609ae6_oxidase,43609ae6,x57,57,Catalase + Oxidase,Oxidase,Catalase,independent separated,13.0,NS,105,x57_separated_d13.0_ns_a105,First pass,-1.2172440682170418,0.5309000165016187,0.5309000165016187,0.8008211480550926,5,5,0.7684131655527409,0.0387284543338939
47008e1f_catalase,47008e1f,x57,57,Catalase + Glucose Oxidase,Catalase,Glucose Oxidase,independent separated,13.0,NS,105,x57_separated_d13.0_ns_a105,First pass,0.7949588025046523,1.3729907128540615,1.3729907128540615,2.457329071233289,5,5,0.7762577459457027,0.0498422704378364
47008e1f_glucose_oxidase,47008e1f,x57,57,Catalase + Glucose Oxidase,Glucose Oxidase,Catalase,independent separated,13.0,NS,105,x57_separated_d13.0_ns_a105,GFN2 extended,1.5956419836932128,0.0,-5.718185365507907,5.718185365507907,5,5,0.7762577459457027,0.0498422704378364
49d8654f_oxidase,49d8654f,x57,57,Oxidase + Peroxidase,Oxidase,Peroxidase,independent separated,13.0,NS,105,x57_separated_d13.0_ns_a105,First pass,-1.1202094947852856,0.1316744221639965,-1.068948487522448,1.2006229096864445,5,5,0.7641411237606842,0.0257603205875425
49d8654f_peroxidase,49d8654f,x57,57,Oxidase + Peroxidase,Peroxidase,Oxidase,independent separated,13.0,NS,105,x57_separated_d13.0_ns_a105,First pass,0.3462572546950468,1.8377585986108895,1.8377585986108895,1.8377585986108895,5,5,0.7641411237606842,0.0257603205875425
4af72a56_oxidase,4af72a56,x57,57,Oxidase + Peroxidase,Oxidase,Peroxidase,independent separated,13.0,NS,105,x57_separated_d13.0_ns_a105,First pass,-1.1202628444898437,0.128787008648942,-1.079550239098353,1.208337247747295,5,5,0.7612147638713789,0.0444608452564283
4af72a56_peroxidase,4af72a56,x57,57,Oxidase + Peroxidase,Peroxidase,Oxidase,independent separated,13.0,NS,105,x57_separated_d13.0_ns_a105,First pass,0.8071018563559846,0.0,-1.3384625842363675,1.3384625842363675,5,5,0.7612147638713789,0.0444608452564283
4e3975dc_catalase,4e3975dc,x57,57,Catalase + Glucose Oxidase,Catalase,Glucose Oxidase,independent separated,13.0,NS,105,x57_separated_d13.0_ns_a105,First pass,0.7938054135663606,1.375713820468718,1.375713820468718,2.450786566369061,5,5,0.7899004553696476,0.0350959619043756
4e3975dc_glucose_oxidase,4e3975dc,x57,57,Catalase + Glucose Oxidase,Glucose Oxidase,Catalase,independent separated,13.0,NS,105,x57_separated_d13.0_ns_a105,GFN2 deep,0.9995427490318888,0.4048645751927324,-2.9938570504027666,4.4998492991303465,5,5,0.7899004553696476,0.0350959619043756
527978e9_glucose_oxidase,527978e9,x57,57,Glucose Oxidase + Glutathione Peroxidase,Glucose Oxidase,Glutathione Peroxidase,independent separated,13.0,NS,105,x57_separated_d13.0_ns_a105,GFN2 deep,0.0013793754690141,1.1119840720593857,-4.571166115389133,5.683150187448518,5,5,0.7726876143155694,0.0310589261254689
527978e9_glutathione_peroxidase,527978e9,x57,57,Glucose Oxidase + Glutathione Peroxidase,Glutathione Peroxidase,Glucose Oxidase,independent separated,13.0,NS,105,x57_separated_d13.0_ns_a105,GFN2 deep,1.8482119700684048,1.604935591954927,1.604935591954927,3.9594642191932503,5,5,0.7726876143155694,0.0310589261254689
5a342069_glucose_oxidase,5a342069,x57,57,Glucose Oxidase + Peroxidase,Glucose Oxidase,Peroxidase,independent separated,13.0,NS,105,x57_separated_d13.0_ns_a105,GFN2 deep,0.4313484962469829,0.7967774179287517,-5.022309033563033,5.819086451491785,5,5,0.7695868560827741,0.0455144097210093
5a342069_peroxidase,5a342069,x57,57,Glucose Oxidase + Peroxidase,Peroxidase,Glucose Oxidase,independent separated,13.0,NS,105,x57_separated_d13.0_ns_a105,First pass,0.3457575830507267,1.8339081797680592,1.8339081797680592,1.8339081797680592,5,5,0.7695868560827741,0.0455144097210093
5efb93e0_glucose_oxidase,5efb93e0,x57,57,Glucose Oxidase + Glutathione Peroxidase,Glucose Oxidase,Glutathione Peroxidase,independent separated,13.0,NS,105,x57_separated_d13.0_ns_a105,First pass,-0.3463260641012766,1.8095776325517363,-1.2749722496741924,3.914987811254832,5,5,0.7676261857102435,0.0426801136596372
5efb93e0_glutathione_peroxidase,5efb93e0,x57,57,Glucose Oxidase + Glutathione Peroxidase,Glutathione Peroxidase,Glucose Oxidase,independent separated,13.0,NS,105,x57_separated_d13.0_ns_a105,GFN2 deep,1.8485854844357164,1.6063785883970922,1.6063785883970922,3.944295408990001,5,5,0.7676261857102435,0.0426801136596372
65580183_glutathione_peroxidase,65580183,x57,57,Glutathione Peroxidase + Oxidase,Glutathione Peroxidase,Oxidase,independent separated,13.0,NS,105,x57_separated_d13.0_ns_a105,GFN2 deep,2.7139220891190234,3.968232596758753,3.968232596758753,4.061492718504269,5,5,0.7608068068273703,0.0483567004558579
65580183_oxidase,65580183,x57,57,Glutathione Peroxidase + Oxidase,Oxidase,Glutathione Peroxidase,independent separated,13.0,NS,105,x57_separated_d13.0_ns_a105,First pass,-0.9042394702141792,0.0,-1.7644479753630549,1.7644479753630549,5,5,0.7608068068273703,0.0483567004558579
