profile_id,activity,topology,adsorption_energy_ev,activation_metric_ev
988b93aa_glucose_oxidase,Glucose Oxidase,independent adjacent,1.68590386210235,0.0
988b93aa_glutathione_peroxidase,Glutathione Peroxidase,independent adjacent,0.9392211333743036,1.660292735544317
b5550f00_catalase,Catalase,independent separated,0.2053890445909019,3.756204510857515
b5550f00_oxidase,Oxidase,independent separated,-0.9422271234939216,0.3852190471930043
b677be09_catalase,Catalase,independent separated,0.2053890445913566,3.756840548426681
b677be09_glutathione_peroxidase,Glutathione Peroxidase,independent separated,0.6927616264579228,5.612077982653318
b8a00c0a_glutathione_peroxidase,Glutathione Peroxidase,independent adjacent,1.3930208850929375,2.8011473040542114
b8a00c0a_peroxidase,Peroxidase,independent adjacent,1.215788109046798,1.446920931146451
bdb12ce6_catalase,Catalase,independent adjacent,0.2309978521450375,2.92990958880182
bdb12ce6_peroxidase,Peroxidase,independent adjacent,1.181920616106254,1.4800232390025485
c8fcefa5_oxidase,Oxidase,independent separated,-0.7533694419412313,0.0
c8fcefa5_peroxidase,Peroxidase,independent separated,0.0975097160339828,1.39071486575358
e717fb24_catalase,Catalase,independent adjacent,0.236125045721792,2.8295920105333607
e717fb24_glutathione_peroxidase,Glutathione Peroxidase,independent adjacent,0.9532873859438952,6.497036139145166
ebc51ce1_glutathione_peroxidase,Glutathione Peroxidase,independent separated,1.718319505764157,2.4857865723097348
ebc51ce1_oxidase,Oxidase,independent separated,-0.9423244291665468,0.3541490889570013
f2c6aa9d_glutathione_peroxidase,Glutathione Peroxidase,independent adjacent,1.3995214517540262,2.8012935415144966
f2c6aa9d_oxidase,Oxidase,independent adjacent,-0.7336419630132696,0.0
fae232f3_oxidase,Oxidase,independent adjacent,-1.215486281188987,0.0
fae232f3_peroxidase,Peroxidase,independent adjacent,1.2157881090486171,1.447058861167534
030c3780_oxidase,Oxidase,bridged,-0.856242615760948,0.0
030c3780_peroxidase,Peroxidase,bridged,0.0633222502228818,0.0276755471004435
408e19b5_catalase,Catalase,bridged,0.1767111118324464,0.6713015622281091
408e19b5_oxidase,Oxidase,bridged,-1.4995385824270215,0.0
92db5883_glutathione_peroxidase,Glutathione Peroxidase,independent separated,2.803619107944087,0.0
92db5883_oxidase,Oxidase,independent separated,-0.7075758027181109,0.3645500116240328
